transfer_id,transfer_fee,transfer_date,transfer_season,from_club_id,to_club_id,players.player_id,players.country_of_birth,players.position,players.sub_position,players.foot,players.height_in_cm,players.date_of_birth,players.age_at_transfer,players.total_appearances_count,players.season_2020_appearances_count
6570,4000000.0,2018-01-04,2017,190,338,188180,Slovenia,Attack,Left Winger,Right,183,1993-11-27,24.10403832991102,90,0
6571,2000000.0,2018-01-04,2017,776,660,401529,Brazil,Defender,Right-Back,Right,166,1998-11-17,19.132101300479125,0,0
6572,2100000.0,2018-01-04,2017,2671,11,415912,Greece,Defender,Centre-Back,Right,194,1997-12-11,20.06570841889117,20,0
6567,22500000.0,2018-01-05,2017,114,29,45671,Germany,Attack,Centre-Forward,Right,183,1991-06-07,26.581793292265573,191,0
6568,4000000.0,2018-01-05,2017,1234,610,131225,Argentina,Defender,Left-Back,Left,171,1992-08-31,25.347022587268995,0,0
6569,16800000.0,2018-01-05,2017,29,631,131978,England,Midfield,Central Midfield,Right,189,1993-12-05,24.084873374401095,160,0
6566,7500000.0,2018-01-06,2017,2462,336,499721,Brazil,Midfield,Central Midfield,Right,180,1997-08-28,20.358658453114305,0,0
6563,135000000.0,2018-01-08,2017,31,131,80444,Brazil,Midfield,Attacking Midfield,Right,172,1992-06-12,25.574264202600958,208,0
6564,850000.0,2018-01-08,2017,677,349,275590,England,Attack,Centre-Forward,Right,196,1992-08-08,25.418206707734427,0,0
6565,3480000.0,2018-01-08,2017,6692,130,337670,Netherlands,Attack,Centre-Forward,Right,186,1997-01-18,20.971937029431896,4,0
6562,350000.0,2018-01-09,2017,6676,683,391720,Brazil,Defender,Right-Back,Right,173,1996-08-21,21.385352498288842,34,0
6561,1700000.0,2018-01-10,2017,2282,399,110668,Belgium,Defender,Left-Back,Left,179,1992-11-07,25.17453798767967,151,0
6556,400000.0,2018-01-11,2017,2425,336,52480,Portugal,Midfield,Attacking Midfield,Right,175,1987-08-01,30.4476386036961,146,0
6557,14000000.0,2018-01-11,2017,11,1049,74869,France,Midfield,Defensive Midfield,Right,177,1991-05-13,26.666666666666668,156,0
6558,500000.0,2018-01-11,2017,820,126,256267,Yugoslavia (Republic),Attack,Centre-Forward,Left,194,1994-04-24,23.718001368925393,46,0
6559,12400000.0,2018-01-11,2017,1023,131,289446,Colombia,Defender,Centre-Back,Right,195,1994-09-23,23.301848049281315,0,0
6560,200000.0,2018-01-11,2017,6163,540,289460,Kazakhstan,Defender,Right-Back,Right,180,1996-06-18,21.56605065023956,0,0
6553,12350000.0,2018-01-12,2017,1123,1110,200777,England,Midfield,Attacking Midfield,Right,168,1993-05-03,24.695414099931554,7,0
6554,492000.0,2018-01-12,2017,6079,6297,307058,Iran,Attack,Centre-Forward,Right,185,1992-07-18,25.48665297741273,0,0
6555,500000.0,2018-01-12,2017,2362,2410,375857,Croatia,Midfield,Central Midfield,Right,183,1998-04-09,19.761806981519506,0,0
6550,67000.0,2018-01-15,2017,12717,250,230921,Tunisia,Attack,Left Winger,Left,182,1994-07-02,23.540041067761805,0,0
6551,21500000.0,2018-01-15,2017,26,16,284730,Switzerland,Defender,Centre-Back,Right,188,1995-07-19,22.494182067077343,6,0
6552,1850000.0,2018-01-15,2017,45604,114,343463,Canada,Attack,Centre-Forward,Right,188,1995-04-17,22.748802190280628,0,0
6549,800000.0,2018-01-16,2017,9597,475,331560,Japan,Defender,Right-Back,Right,188,1998-11-05,19.197809719370294,0,0
6545,40000000.0,2018-01-17,2017,1050,3176,127048,France,Attack,Centre-Forward,Right,182,1991-04-11,26.770704996577688,196,0
6546,1000000.0,2018-01-17,2017,199,1416,131101,Colombia,Attack,Left Winger,Left,171,1992-06-27,25.557837097878167,1,0
6547,120000.0,2018-01-17,2017,371,332,193867,Scotland,Midfield,Central Midfield,Right,183,1996-04-25,21.730321697467488,42,0
6548,3500000.0,2018-01-17,2017,4171,2921,395083,Guadeloupe,Defender,Centre-Back,Right,189,1998-02-08,19.939767282683093,2,0
6543,135000.0,2018-01-18,2017,40426,121,166737,Russia,Attack,Centre-Forward,Right,187,1994-07-07,23.534565366187543,21,0
6544,2800000.0,2018-01-18,2017,430,29831,282076,Türkiye,Midfield,Attacking Midfield,Both,182,1998-10-22,19.241615331964407,2,0
6539,1000000.0,2018-01-19,2017,1177,190,270393,Spain,Midfield,Left Midfield,Left,185,1996-05-20,21.66735112936345,72,0
6540,300000.0,2018-01-19,2017,11177,164,278166,England,Defender,Left-Back,Left,180,1994-05-05,23.709787816564,0,0
6541,500000.0,2018-01-19,2017,16486,648,281989,Spain,Midfield,Central Midfield,Right,175,1994-10-07,23.28542094455852,0,0
6542,12280000.0,2018-01-19,2017,1234,51663,456623,Argentina,Midfield,Attacking Midfield,Right,166,1999-03-29,18.811772758384667,0,0
6534,34000000.0,2018-01-22,2017,11,985,40433,Chile,Attack,Centre-Forward,Right,169,1988-12-19,29.09240246406571,262,0
6535,34000000.0,2018-01-22,2017,985,11,55735,UdSSR,Midfield,Central Midfield,Both,177,1989-01-21,29.00205338809035,242,0
6536,800000.0,2018-01-22,2017,122,1390,136514,Greece,Defender,Left-Back,Left,191,1993-10-22,24.251882272416154,59,0
6537,100000.0,2018-01-22,2017,15276,448,339501,Yugoslavia (Republic),Defender,Centre-Back,Left,190,1993-11-11,24.197125256673512,0,0
6538,2000000.0,2018-01-22,2017,1420,1158,388165,France,Attack,Centre-Forward,Right,176,1996-09-03,21.385352498288842,2,0
6531,700000.0,2018-01-23,2017,65,23,119037,Germany,Attack,Centre-Forward,Left,195,1993-03-30,24.8186173853525,2,0
6532,180000.0,2018-01-23,2017,339,669,369155,Ukraine,Midfield,Central Midfield,Left,176,1997-11-10,20.202600958247775,29,0
6533,5500000.0,2018-01-23,2017,865,610,369684,Denmark,Defender,Right-Back,Right,187,1997-07-11,20.536618754277892,73,0
6530,250000.0,2018-01-24,2017,192,4795,240263,Germany,Defender,Right-Back,Right,183,1997-09-20,20.344969199178646,32,0
6527,900000.0,2018-01-25,2017,60,23,152733,Germany,Defender,Right-Back,Right,179,1994-04-16,23.7782340862423,24,0
6528,1300000.0,2018-01-25,2017,265,2063,193768,Argentina,Attack,Centre-Forward,Left,184,1991-03-21,26.850102669404517,8,0
6529,2100000.0,2018-01-25,2017,22276,11008,457674,Italy,Defender,Right-Back,Right,182,1999-07-18,18.524298425735797,0,0
6523,25000.0,2018-01-26,2017,255,9644,157848,Poland,Goalkeeper,Goalkeeper,Right,194,1992-03-06,25.89185489390828,0,0
6524,92000.0,2018-01-26,2017,2999,370,173192,Scotland,Defender,Centre-Back,Right,188,1993-10-03,24.314852840520192,77,0
6525,2400000.0,2018-01-26,2017,3938,1234,232142,Argentina,Attack,Left Winger,Right,164,1994-03-05,23.89596167008898,0,0
6526,11000000.0,2018-01-26,2017,1082,1041,442891,France,Attack,Left Winger,Right,184,1997-03-04,20.89801505817933,27,0
6520,300000.0,2018-01-27,2017,167,89,196231,Germany,Defender,Centre-Back,Right,193,1995-12-13,22.12457221081451,9,0
6521,228000.0,2018-01-27,2017,1191,9252,344579,Scotland,Defender,Left-Back,Left,173,1999-07-23,18.5160848733744,0,0
6522,20900000.0,2018-01-27,2017,252,162,364133,Italy,Attack,Centre-Forward,Right,189,2001-03-17,16.865160848733744,10,0
6518,4300000.0,2018-01-28,2017,3187,10948,74294,Jugoslawien (SFR),Midfield,Defensive Midfield,Right,187,1991-11-16,26.20123203285421,181,0
6519,400000.0,2018-01-28,2017,43,3718,173835,Guinea-Bissau,Attack,Centre-Forward,Right,184,1991-06-25,26.595482546201232,99,0
6517,2600000.0,2018-01-29,2017,58,172,303259,Belgium,Attack,Right Winger,Left,187,1997-09-24,20.347707049965777,39,0
6506,1000000.0,2018-01-30,2017,4102,749,88706,Italy,Defender,Centre-Back,Right,193,1990-02-09,27.972621492128678,42,0
6507,10500000.0,2018-01-30,2017,16,150,99922,Spain,Defender,Centre-Back,Right,184,1991-01-15,27.041752224503764,146,0
6508,1750000.0,2018-01-30,2017,2464,12321,131275,Honduras,Attack,Centre-Forward,Right,183,1993-04-25,24.76659822039699,0,0
6509,2500000.0,2018-01-30,2017,28643,58,140310,Japan,Midfield,Attacking Midfield,Right,183,1991-04-12,26.803559206023273,24,0
6510,32000000.0,2018-01-30,2017,681,621,158863,Spain,Defender,Centre-Back,Left,182,1991-05-17,26.70773442847365,211,0
6511,65000000.0,2018-01-30,2017,621,281,176553,France,Defender,Centre-Back,Left,191,1994-05-27,23.679671457905545,222,0
6512,20000000.0,2018-01-30,2017,12,631,181778,Brazil,Defender,Left-Back,Left,176,1994-08-03,23.49349760438056,56,0
6513,40000.0,2018-01-30,2017,1434,2481,282734,Portugal,Attack,Centre-Forward,Right,188,1995-06-20,22.614647501711158,0,0
6514,5000000.0,2018-01-30,2017,172,1010,303259,Belgium,Attack,Right Winger,Left,187,1997-09-24,20.35044490075291,39,0
6515,2160000.0,2018-01-30,2017,260,129,364239,Senegal,Attack,Centre-Forward,Right,175,1996-12-30,21.084188911704313,0,0
6516,4000000.0,2018-01-30,2017,40058,281,417346,England,Attack,Right Winger,Left,175,1996-11-20,21.193702943189596,0,0
6489,22800000.0,2018-01-31,2017,379,2288,45403,France,Attack,Centre-Forward,Left,175,1989-12-17,28.123203285420946,178,0
6490,63750000.0,2018-01-31,2017,16,11,58864,France,Attack,Centre-Forward,Right,187,1989-06-18,28.621492128678987,250,0
6491,17000000.0,2018-01-31,2017,11,631,82442,France,Attack,Centre-Forward,Left,192,1986-09-30,31.33744010951403,244,0
6492,625000.0,2018-01-31,2017,190,1053,102134,Denmark,Attack,Right Winger,Left,180,1991-11-10,26.2258726899384,175,0
6493,1500000.0,2018-01-31,2017,197,499,170620,Russia,Defender,Right-Back,Right,175,1995-05-20,22.702258726899384,15,0
6494,795000.0,2018-01-31,2017,349,3008,192364,England,Defender,Centre-Back,Right,190,1992-10-15,25.295003422313485,0,0
6495,1350000.0,2018-01-31,2017,301,197,200475,Romania,Goalkeeper,Goalkeeper,Right,184,1987-07-03,30.581793292265573,0,0
6496,16000000.0,2018-01-31,2017,141,512,211325,Senegal,Midfield,Central Midfield,Right,180,1990-10-27,27.263518138261464,90,0
6497,16000000.0,2018-01-31,2017,865,873,238407,Norway,Attack,Centre-Forward,Left,195,1995-12-05,22.157426420260094,65,0
6498,8100000.0,2018-01-31,2017,499,86,291739,Yugoslavia (Republic),Attack,Right Winger,Right,178,1996-06-28,21.593429158110883,100,0
6499,7000000.0,2018-01-31,2017,506,6574,298975,Spain,Defender,Right-Back,Right,183,1997-08-13,20.468172484599588,47,0
6500,500000.0,2018-01-31,2017,8373,839,310458,Italy,Defender,Centre-Back,Right,192,1995-10-04,22.327173169062284,0,0
6501,2500000.0,2018-01-31,2017,7378,336,344393,Ghana,Defender,Left-Back,Left,175,1996-08-15,21.462012320328544,20,0
6502,171000.0,2018-01-31,2017,2750,1467,361264,Türkiye,Midfield,Central Midfield,Right,176,2000-11-05,17.23750855578371,0,0
6503,850000.0,2018-01-31,2017,3522,8517,392881,Italy,Defender,Right-Back,Right,185,2000-04-27,17.763175906913073,1,0
6504,8000000.0,2018-01-31,2017,738,273,394328,France,Attack,Right Winger,Left,170,1999-05-26,18.68583162217659,0,0
6505,500000.0,2018-01-31,2017,3345,3325,512913,Canada,Midfield,Central Midfield,Right,177,1996-12-21,21.111567419575632,4,0
6488,470000.0,2018-02-08,2017,504,527,265209,Switzerland,Defender,Centre-Back,Right,186,1997-01-23,21.04312114989733,0,0
6487,180000.0,2018-02-09,2017,33171,2462,530737,Brazil,Midfield,Defensive Midfield,Right,191,1994-02-18,23.975359342915812,0,0
6485,3300000.0,2018-02-15,2017,2698,964,137206,Russia,Midfield,Defensive Midfield,Right,184,1992-11-05,25.27857631759069,135,0
6486,700000.0,2018-02-15,2017,312,28095,274694,Romania,Defender,Centre-Back,Right,190,1996-04-25,21.809719370294317,2,0
6484,11000000.0,2018-02-19,2017,472,3176,153238,Spain,Midfield,Attacking Midfield,Right,171,1989-10-21,28.331279945242983,157,0
6483,400000.0,2018-02-22,2017,2439,2698,288240,Russia,Midfield,Central Midfield,Right,186,1996-07-08,21.626283367556468,6,0
6482,5570000.0,2018-02-23,2017,379,33304,33829,Portugal,Defender,Centre-Back,Right,191,1983-12-22,34.17385352498289,188,0
6481,30000000.0,2018-02-26,2017,13,33304,140776,Belgium,Attack,Left Winger,Right,181,1993-09-04,24.479123887748116,188,0
6480,180000.0,2018-03-20,2017,663,1799,502670,Georgia,Attack,Left Winger,Both,183,2001-02-12,17.097878165639973,0,0
6479,200000.0,2018-03-30,2017,5817,501,271098,Denmark,Attack,Left Winger,Right,175,1994-12-16,23.28542094455852,39,0
6478,1180000.0,2018-04-14,2017,1134,330,476344,Brazil,Defender,Right-Back,Right,183,1999-01-14,19.247091033538673,0,0
6257,4000000.0,2018-07-01,2018,1025,12,22141,Italy,Goalkeeper,Goalkeeper,Right,193,1983-07-08,34.98151950718686,195,0
6258,300000.0,2018-07-01,2018,1147,826,27490,France,Goalkeeper,Goalkeeper,Right,180,1985-09-21,32.77481177275838,79,0
6259,2000000.0,2018-07-01,2018,989,415,28140,Cote d'Ivoire,Attack,Left Winger,Right,175,1987-11-30,30.584531143052704,134,0
6260,8000000.0,2018-07-01,2018,2288,379,29692,Poland,Goalkeeper,Goalkeeper,Right,190,1985-04-18,33.20191649555099,164,0
6261,275000.0,2018-07-01,2018,9826,1390,41912,Italy,Goalkeeper,Goalkeeper,Right,187,1986-03-15,32.29568788501027,0,0
6262,4000000.0,2018-07-01,2018,984,1003,42412,Northern Ireland,Defender,Centre-Back,Both,188,1988-01-03,30.491444216290212,162,0
6263,1500000.0,2018-07-01,2018,12,252,44059,Jugoslawien (SFR),Defender,Centre-Back,Left,188,1987-02-11,31.38398357289528,152,0
6264,18000000.0,2018-07-01,2018,336,543,45026,Portugal,Goalkeeper,Goalkeeper,Left,190,1988-02-15,30.373716632443532,197,0
6265,1700000.0,2018-07-01,2018,1038,4083,46413,Jugoslawien (SFR),Attack,Centre-Forward,Left,190,1991-07-22,26.94318959616701,38,0
6266,130000.0,2018-07-01,2018,257,19789,48119,Jugoslawien (SFR),Midfield,Attacking Midfield,Left,182,1991-04-30,27.170431211498972,2,0
6267,2500000.0,2018-07-01,2018,39,1110,48870,Denmark,Goalkeeper,Goalkeeper,Right,195,1989-02-01,29.409993155373034,212,0
6268,500000.0,2018-07-01,2018,413,82,51977,Jugoslawien (SFR),Goalkeeper,Goalkeeper,Both,194,1987-11-13,30.63107460643395,0,0
6269,800000.0,2018-07-01,2018,23826,206,58995,Spain,Defender,Centre-Back,Left,186,1991-11-03,26.65845311430527,41,0
6270,1250000.0,2018-07-01,2018,234,1090,59594,Netherlands,Midfield,Defensive Midfield,Right,186,1990-02-03,28.40520191649555,135,0
6271,3500000.0,2018-07-01,2018,1041,416,60577,Cameroon,Defender,Centre-Back,Right,184,1990-03-27,28.262833675564682,209,0
6272,25000000.0,2018-07-01,2018,15,11,72476,Germany,Goalkeeper,Goalkeeper,Right,190,1992-03-04,26.324435318275153,263,0
6273,18500000.0,2018-07-01,2018,6195,1038,73794,Colombia,Attack,Centre-Forward,Right,188,1991-04-01,27.249828884325805,150,0
6274,5000000.0,2018-07-01,2018,512,12321,74228,Spain,Defender,Centre-Back,Left,180,1992-03-27,26.261464750171115,73,0
6275,4000000.0,2018-07-01,2018,197,762,74960,CSSR,Goalkeeper,Goalkeeper,Right,191,1989-01-15,29.456536618754278,96,0
6276,150000.0,2018-07-01,2018,60,89,78339,Poland,Goalkeeper,Goalkeeper,Right,190,1987-10-26,30.680355920602327,4,0
6277,4500000.0,2018-07-01,2018,44,42,79377,Japan,Midfield,Attacking Midfield,Right,178,1991-05-09,27.145790554414784,105,0
6278,9000000.0,2018-07-01,2018,12,1025,80894,Poland,Goalkeeper,Goalkeeper,Right,188,1991-05-05,27.156741957563312,83,0
6279,9000000.0,2018-07-01,2018,749,430,88909,Italy,Midfield,Attacking Midfield,Right,183,1991-12-21,26.527036276522928,110,0
6280,1100000.0,2018-07-01,2018,1123,698,91315,England,Attack,Centre-Forward,Right,178,1990-10-17,27.704312114989733,68,0
6281,20000000.0,2018-07-01,2018,86,16,91849,Denmark,Midfield,Central Midfield,Left,182,1991-09-03,26.82546201232033,234,0
6282,1500000.0,2018-07-01,2018,354,2282,92164,Belgium,Midfield,Defensive Midfield,Right,178,1993-07-18,24.95277207392197,128,0
6283,3200000.0,2018-07-01,2018,89,33,93827,Germany,Midfield,Attacking Midfield,Right,174,1992-11-18,25.61533196440794,0,0
6284,6000000.0,2018-07-01,2018,3,533,93844,Germany,Midfield,Central Midfield,Right,171,1993-12-19,24.531143052703626,144,0
6285,2800000.0,2018-07-01,2018,206,24,107775,Denmark,Goalkeeper,Goalkeeper,Right,188,1992-08-04,25.905544147843944,170,0
6286,3000000.0,2018-07-01,2018,3,60,110036,Germany,Defender,Centre-Back,Left,188,1993-08-15,24.876112251882272,108,0
6287,16300000.0,2018-07-01,2018,252,506,110923,Italy,Goalkeeper,Goalkeeper,Right,188,1992-11-10,25.637234770704996,180,0
6288,1500000.0,2018-07-01,2018,3057,38,112930,Belgium,Attack,Centre-Forward,Right,172,1994-11-07,23.64681724845996,111,0
6289,9750000.0,2018-07-01,2018,150,430,113133,Argentina,Defender,Centre-Back,Right,187,1991-06-27,27.01163586584531,101,0
6290,1000000.0,2018-07-01,2018,3535,419,119150,Croatia,Attack,Left Winger,Right,179,1992-12-29,25.503080082135522,0,0
6291,12000000.0,2018-07-01,2018,44,15,119211,Germany,Defender,Right-Back,Right,177,1994-04-21,24.194387405886378,106,0
6292,1500000.0,2018-07-01,2018,683,3057,121570,Cyprus,Defender,Centre-Back,Left,186,1993-05-19,25.117043121149898,60,0
6293,6000000.0,2018-07-01,2018,200,610,123349,Netherlands,Midfield,Attacking Midfield,Both,175,1993-03-09,25.311430527036276,125,0
6294,2400000.0,2018-07-01,2018,265,294,124419,Germany,Goalkeeper,Goalkeeper,Right,191,1994-04-26,24.18069815195072,61,0
6295,3000000.0,2018-07-01,2018,2921,430,124555,Italy,Defender,Left-Back,Left,185,1992-09-01,25.828884325804243,147,0
6296,2000000.0,2018-07-01,2018,28095,16704,124700,UdSSR,Defender,Right-Back,Right,171,1989-12-01,28.580424366872005,104,0
6297,7000000.0,2018-07-01,2018,430,6574,124902,Senegal,Attack,Centre-Forward,Right,185,1993-03-17,25.28952772073922,115,0
6298,2000000.0,2018-07-01,2018,35,38,125103,Germany,Attack,Centre-Forward,Right,188,1994-03-07,24.317590691307323,17,0
6299,2000000.0,2018-07-01,2018,52,60,125714,Netherlands,Goalkeeper,Goalkeeper,Both,195,1993-06-13,25.048596851471594,0,0
6300,22000000.0,2018-07-01,2018,46,1049,127189,France,Midfield,Defensive Midfield,Left,188,1993-02-15,25.371663244353183,189,0
6301,250000.0,2018-07-01,2018,260,499,129092,Denmark,Defender,Centre-Back,Right,191,1991-07-09,26.978781656399725,76,0
6302,13000000.0,2018-07-01,2018,131,1010,129476,Spain,Attack,Centre-Forward,Right,177,1994-03-13,24.301163586584533,140,0
6303,2800000.0,2018-07-01,2018,698,2410,130353,Iceland,Defender,Centre-Back,Left,191,1993-02-11,25.38261464750171,12,0
6304,24500000.0,2018-07-01,2018,1025,6195,130360,Italy,Midfield,Attacking Midfield,Both,174,1992-07-12,25.968514715947983,121,0
6305,875000.0,2018-07-01,2018,2414,190,131758,Finland,Goalkeeper,Goalkeeper,Right,197,1993-03-21,25.27857631759069,25,0
6306,2500000.0,2018-07-01,2018,506,839,136111,Italy,Goalkeeper,Goalkeeper,Right,193,1993-02-17,25.366187542778917,72,0
6307,6000000.0,2018-07-01,2018,449,940,137616,Türkiye,Midfield,Defensive Midfield,Right,191,1994-03-09,24.31211498973306,137,0
6308,8000000.0,2018-07-01,2018,1041,714,142021,Spain,Midfield,Central Midfield,Right,180,1993-12-22,24.522929500342233,172,0
6309,4000000.0,2018-07-01,2018,24,418,142031,Spain,Midfield,Defensive Midfield,Right,181,1993-02-02,25.4072553045859,74,0
6310,12000000.0,2018-07-01,2018,720,543,142310,France,Defender,Centre-Back,Right,195,1991-02-03,27.405886379192335,47,0
6311,3000000.0,2018-07-01,2018,157,667,143029,Jugoslawien (SFR),Defender,Centre-Back,Right,189,1990-05-22,28.109514031485283,138,0
6312,20000000.0,2018-07-01,2018,162,1110,152651,Switzerland,Defender,Centre-Back,Left,188,1994-02-14,24.3750855578371,157,0
6313,1700000.0,2018-07-01,2018,65,41,153664,Germany,Attack,Right Winger,Both,180,1994-07-23,23.939767282683093,0,0
6314,750000.0,2018-07-01,2018,354,157,154351,Belgium,Goalkeeper,Goalkeeper,Right,186,1992-08-03,25.908281998631075,118,0
6315,12000000.0,2018-07-01,2018,5,416,157501,France,Attack,Centre-Forward,Right,188,1994-12-19,23.531827515400412,157,0
6316,700000.0,2018-07-01,2018,697,62,157672,CSSR,Defender,Right-Back,Right,174,1992-08-22,25.856262833675565,0,0
6317,700000.0,2018-07-01,2018,533,206,160929,Germany,Goalkeeper,Goalkeeper,Right,190,1995-04-25,23.184120465434635,0,0
6318,200000.0,2018-07-01,2018,23826,3,160968,Germany,Defender,Right-Back,Right,182,1994-11-17,23.619438740588638,19,0
6319,15000000.0,2018-07-01,2018,6574,12,163222,France,Attack,Centre-Forward,Left,179,1991-06-17,27.039014373716633,129,0
6320,1500000.0,2018-07-01,2018,416,2722,163568,Senegal,Goalkeeper,Goalkeeper,Right,196,1993-09-05,24.8186173853525,32,0
6321,3400000.0,2018-07-01,2018,1237,124,163656,England,Defender,Centre-Back,Right,191,1992-12-18,25.533196440793976,6,0
6322,150000.0,2018-07-01,2018,252,1160,164912,France,Defender,Centre-Back,Right,182,1992-05-05,26.154688569472963,26,0
6323,500000.0,2018-07-01,2018,332,19,167491,Italy,Defender,Right-Back,Right,176,1993-01-13,25.462012320328544,8,0
6324,600000.0,2018-07-01,2018,2311,197,169511,Yugoslavia (Republic),Defender,Centre-Back,Right,194,1994-03-31,24.251882272416154,3,0
6325,5000000.0,2018-07-01,2018,1095,417,170544,France,Defender,Centre-Back,Right,191,1992-08-22,25.856262833675565,34,0
6326,500000.0,2018-07-01,2018,683,669,171072,Yugoslavia (Republic),Midfield,Defensive Midfield,Right,183,1995-03-20,23.28268309377139,29,0
